gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000179630	ENSG00000179630	43.4170967155689	-1.678552566466	0.473935837202641	-3.54172956485733	0.000397512791790579	0.0115241077302644	Downregulated
ENSG00000157214	ENSG00000157214	49.4119420722187	-1.72182835229376	0.425896883327171	-4.04282919105344	5.28100926394588e-05	0.00262235116262812	Downregulated
ENSG00000118849	ENSG00000118849	45.1759312723365	-1.73644577341518	0.409935296513485	-4.23590207572687	2.27635972440881e-05	0.00145656467198078	Downregulated
ENSG00000124212	ENSG00000124212	592.908894592846	-1.73978595751464	0.525520650568265	-3.31059484652667	0.000930978957952562	0.0203537676550092	Downregulated
ENSG00000112837	ENSG00000112837	58.8650147926597	-1.7438852443246	0.4025402213953	-4.33220123514584	1.4762591481816e-05	0.00109105850533049	Downregulated
ENSG00000228649	ENSG00000228649	36.7225074207098	-1.77016234554997	0.424256070460993	-4.17239131929575	3.01419383485444e-05	0.00178974312701436	Downregulated
ENSG00000115828	ENSG00000115828	56.3529032252199	-1.78370200364651	0.440365412765702	-4.05050431287058	5.11073676045887e-05	0.0025645139091692	Downregulated
ENSG00000151690	ENSG00000151690	27.1650791721366	-1.79321963531599	0.402457444849248	-4.45567514843138	8.36295861378937e-06	0.000718310337151962	Downregulated
ENSG00000198146	ENSG00000198146	39.8242503901466	-1.85153135397864	0.596812263982925	-3.10236814106691	0.00191979051929318	0.0312876629246857	Downregulated
ENSG00000227496	ENSG00000227496	21.5603022826982	-1.86451656977258	0.402090890302331	-4.63705250415063	3.53412662662902e-06	0.000365030002167494	Downregulated
ENSG00000164694	ENSG00000164694	157.77893008969	-1.90406682713848	0.530447690157215	-3.58954683462595	0.000331253314895753	0.0100578633892233	Downregulated
ENSG00000122694	ENSG00000122694	99.2439419321249	-1.94069670443551	0.38453601884696	-5.04685285465516	4.49146993935872e-07	6.91732232202205e-05	Downregulated
ENSG00000172716	ENSG00000172716	33.9661281105967	-2.03181755035913	0.446753694796266	-4.54795914174968	5.4168648467707e-06	0.000506317543618743	Downregulated
ENSG00000121769	ENSG00000121769	184.552515737346	-2.17324534929365	0.540150960681939	-4.02340365469301	5.73630564374001e-05	0.00276554195160963	Downregulated
ENSG00000128567	ENSG00000128567	64.2438755908943	-2.22320676767118	0.553194076853423	-4.01885497458111	5.84816516538495e-05	0.00277395058143185	Downregulated
ENSG00000240583	ENSG00000240583	89.6343486516337	-2.25414082857348	0.699022876610643	-3.22470251546437	0.00126103630942106	0.0248648966297689	Downregulated
ENSG00000178695	ENSG00000178695	82.4993381590205	-2.25692164816678	0.670972125478758	-3.36365932721334	0.000769164244985376	0.0182655115535575	Downregulated
ENSG00000140285	ENSG00000140285	361.027081509094	-2.2995208931133	0.366884561608414	-6.26769598326039	3.66429294673205e-10	2.12172645411007e-07	Downregulated
ENSG00000186340	ENSG00000186340	316.767803931633	-2.30018442994867	0.529205093804249	-4.34648958764464	1.38333615013545e-05	0.00103036928557745	Downregulated
ENSG00000008517	ENSG00000008517	50.9454555647907	-2.30167751849936	0.566582538916654	-4.06238696113073	4.85734705601893e-05	0.00248978208774648	Downregulated
ENSG00000233927	ENSG00000233927	351.861996247122	-2.35874728906388	0.464498846497997	-5.07804767836824	3.81333013353925e-07	6.4840135524018e-05	Downregulated
ENSG00000144476	ENSG00000144476	196.343370573196	-2.36767143654501	0.579181820233299	-4.08795883059881	4.35185357886956e-05	0.00235162011162291	Downregulated
ENSG00000138821	ENSG00000138821	79.5286968103632	-2.43322527911878	0.579477521118099	-4.19899856412702	2.68098020378209e-05	0.00165977047161419	Downregulated
ENSG00000197614	ENSG00000197614	579.556996168719	-2.65179549924164	0.629888012394482	-4.2099475574412	2.55429971587601e-05	0.00159167931314783	Downregulated
ENSG00000107562	ENSG00000107562	1040.1201761631	-2.79808312573717	0.570628003821059	-4.90351526213321	9.41366249240841e-07	0.000127150491883893	Downregulated
ENSG00000169744	ENSG00000169744	52.7016391223751	-2.83520355589189	0.431102276342124	-6.5766378687406	4.81204815568306e-11	5.73475838953529e-08	Downregulated
ENSG00000168079	ENSG00000168079	148.844537311126	-3.01586781509057	0.888389239857993	-3.39475950381012	0.000686889094205293	0.0169641558491758	Downregulated
ENSG00000091490	ENSG00000091490	121.667601675156	-3.13379845376236	0.596220040815312	-5.25611056192776	1.47133857166366e-07	3.11727598716475e-05	Downregulated
ENSG00000127951	ENSG00000127951	140.224340748763	-3.46975789086013	0.67323512529729	-5.15385748675538	2.55181903325453e-07	4.67866205058628e-05	Downregulated
ENSG00000070193	ENSG00000070193	2353.83001435992	-6.6289800682911	1.02774374742152	-6.45003200936263	1.11826530198766e-10	8.88461782429195e-08	Downregulated
